S	I	R	t
268	9	123	3.51167
269	9	122	3.5125
269	8	123	3.51333
269	8	123	3.51417
269	8	123	3.515
269	8	123	3.51583
269	8	123	3.51667
269	8	123	3.5175
269	8	123	3.51833
269	8	123	3.51917
269	8	123	3.52
269	8	123	3.52083
269	8	123	3.52167
269	8	123	3.5225
269	8	123	3.52333
269	8	123	3.52417
269	8	123	3.525
269	8	123	3.52583
269	8	123	3.52667
270	8	122	3.5275
270	8	122	3.52833
270	8	122	3.52917
270	8	122	3.53
270	8	122	3.53083
270	8	122	3.53167
270	8	122	3.5325
270	8	122	3.53333
270	8	122	3.53417
270	8	122	3.535
270	8	122	3.53583
270	8	122	3.53667
270	8	122	3.5375
270	8	122	3.53833
270	8	122	3.53917
270	8	122	3.54
270	8	122	3.54083
270	8	122	3.54167
271	8	121	3.5425
271	8	121	3.54333
271	8	121	3.54417
271	8	121	3.545
271	8	121	3.54583
271	8	121	3.54667
271	8	121	3.5475
271	8	121	3.54833
271	8	121	3.54917
271	8	121	3.55
272	8	120	3.55083
273	7	120	3.55167
273	7	120	3.5525
274	7	119	3.55333
274	7	119	3.55417
274	7	119	3.555
274	7	119	3.55583
274	7	119	3.55667
274	7	119	3.5575
274	7	119	3.55833
274	7	119	3.55917
274	7	119	3.56
274	7	119	3.56083
274	7	119	3.56167
274	7	119	3.5625
274	7	119	3.56333
274	7	119	3.56417
274	7	119	3.565
274	7	119	3.56583
274	7	119	3.56667
274	7	119	3.5675
274	7	119	3.56833
273	8	119	3.56917
273	8	119	3.57
273	8	119	3.57083
273	8	119	3.57167
273	8	119	3.5725
273	8	119	3.57333
273	8	119	3.57417
273	8	119	3.575
272	9	119	3.57583
272	9	119	3.57667
272	9	119	3.5775
272	8	120	3.57833
272	8	120	3.57917
272	8	120	3.58
272	8	120	3.58083
272	8	120	3.58167
272	8	120	3.5825
272	8	120	3.58333
272	8	120	3.58417
272	8	120	3.585
272	8	120	3.58583
272	8	120	3.58667
272	8	120	3.5875
272	8	120	3.58833
272	8	120	3.58917
272	8	120	3.59
272	8	120	3.59083
272	8	120	3.59167
272	8	120	3.5925
272	8	120	3.59333
272	8	120	3.59417
272	8	120	3.595
272	8	120	3.59583
272	8	120	3.59667
272	8	120	3.5975
272	8	120	3.59833
272	8	120	3.59917
272	8	120	3.6
273	8	119	3.60083
273	8	119	3.60167
273	8	119	3.6025
273	8	119	3.60333
273	8	119	3.60417
273	8	119	3.605
273	8	119	3.60583
273	8	119	3.60667
272	9	119	3.6075
272	9	119	3.60833
272	9	119	3.60917
272	9	119	3.61
272	9	119	3.61083
273	9	118	3.61167
273	9	118	3.6125
273	9	118	3.61333
273	9	118	3.61417
273	9	118	3.615
273	9	118	3.61583
273	9	118	3.61667
273	9	118	3.6175
273	9	118	3.61833
273	9	118	3.61917
273	9	118	3.62
273	9	118	3.62083
273	9	118	3.62167
273	9	118	3.6225
273	9	118	3.62333
273	9	118	3.62417
273	9	118	3.625
273	9	118	3.62583
273	9	118	3.62667
273	9	118	3.6275
273	9	118	3.62833
273	9	118	3.62917
273	9	118	3.63
273	9	118	3.63083
273	9	118	3.63167
273	9	118	3.6325
273	9	118	3.63333
273	9	118	3.63417
273	9	118	3.635
273	9	118	3.63583
273	9	118	3.63667
273	9	118	3.6375
273	9	118	3.63833
273	9	118	3.63917
273	9	118	3.64
273	9	118	3.64083
273	9	118	3.64167
272	10	118	3.6425
272	10	118	3.64333
272	10	118	3.64417
272	10	118	3.645
272	10	118	3.64583
272	10	118	3.64667
272	9	119	3.6475
272	9	119	3.64833
272	9	119	3.64917
272	9	119	3.65
272	9	119	3.65083
272	9	119	3.65167
272	9	119	3.6525
272	9	119	3.65333
272	9	119	3.65417
272	9	119	3.655
272	9	119	3.65583
272	9	119	3.65667
272	9	119	3.6575
272	9	119	3.65833
273	9	118	3.65917
273	9	118	3.66
273	9	118	3.66083
272	10	118	3.66167
272	10	118	3.6625
272	10	118	3.66333
272	10	118	3.66417
272	10	118	3.665
272	10	118	3.66583
272	10	118	3.66667
271	11	118	3.6675
271	11	118	3.66833
271	11	118	3.66917
271	11	118	3.67
271	11	118	3.67083
271	11	118	3.67167
271	11	118	3.6725
271	11	118	3.67333
271	11	118	3.67417
271	11	118	3.675
271	11	118	3.67583
271	11	118	3.67667
271	11	118	3.6775
271	11	118	3.67833
271	11	118	3.67917
271	11	118	3.68
271	11	118	3.68083
271	11	118	3.68167
271	11	118	3.6825
271	11	118	3.68333
271	11	118	3.68417
271	11	118	3.685
271	11	118	3.68583
271	11	118	3.68667
271	11	118	3.6875
271	11	118	3.68833
271	11	118	3.68917
271	10	119	3.69
271	10	119	3.69083
271	10	119	3.69167
271	10	119	3.6925
271	10	119	3.69333
271	10	119	3.69417
271	10	119	3.695
272	10	118	3.69583
272	10	118	3.69667
272	10	118	3.6975
272	10	118	3.69833
273	8	119	3.69917
273	8	119	3.7
274	8	118	3.70083
274	8	118	3.70167
274	8	118	3.7025
274	8	118	3.70333
274	8	118	3.70417
274	8	118	3.705
274	8	118	3.70583
274	8	118	3.70667
274	8	118	3.7075
274	8	118	3.70833
274	8	118	3.70917
274	8	118	3.71
274	8	118	3.71083
274	8	118	3.71167
274	8	118	3.7125
274	8	118	3.71333
274	8	118	3.71417
274	8	118	3.715
274	8	118	3.71583
274	8	118	3.71667
273	9	118	3.7175
273	9	118	3.71833
273	8	119	3.71917
273	8	119	3.72
273	8	119	3.72083
273	8	119	3.72167
273	8	119	3.7225
273	8	119	3.72333
273	8	119	3.72417
273	8	119	3.725
273	8	119	3.72583
273	8	119	3.72667
273	8	119	3.7275
273	8	119	3.72833
273	8	119	3.72917
273	8	119	3.73
273	8	119	3.73083
273	8	119	3.73167
273	8	119	3.7325
273	8	119	3.73333
273	8	119	3.73417
273	8	119	3.735
275	8	117	3.73583
275	8	117	3.73667
275	8	117	3.7375
275	8	117	3.73833
275	8	117	3.73917
275	8	117	3.74
275	8	117	3.74083
275	8	117	3.74167
275	8	117	3.7425
275	8	117	3.74333
275	8	117	3.74417
275	8	117	3.745
275	8	117	3.74583
275	8	117	3.74667
275	8	117	3.7475
275	8	117	3.74833
275	8	117	3.74917
275	8	117	3.75
275	8	117	3.75083
275	8	117	3.75167
275	8	117	3.7525
275	8	117	3.75333
275	8	117	3.75417
275	7	118	3.755
275	7	118	3.75583
275	7	118	3.75667
275	7	118	3.7575
275	6	119	3.75833
275	6	119	3.75917
275	6	119	3.76
275	6	119	3.76083
275	6	119	3.76167
275	6	119	3.7625
276	6	118	3.76333
276	6	118	3.76417
276	6	118	3.765
276	6	118	3.76583
276	6	118	3.76667
276	6	118	3.7675
276	6	118	3.76833
276	6	118	3.76917
276	6	118	3.77
276	5	119	3.77083
276	5	119	3.77167
276	5	119	3.7725
277	5	118	3.77333
278	5	117	3.77417
278	5	117	3.775
278	5	117	3.77583
278	5	117	3.77667
278	5	117	3.7775
278	5	117	3.77833
278	5	117	3.77917
278	5	117	3.78
278	5	117	3.78083
279	5	116	3.78167
279	5	116	3.7825
279	5	116	3.78333
279	5	116	3.78417
279	5	116	3.785
279	5	116	3.78583
279	5	116	3.78667
279	4	117	3.7875
279	4	117	3.78833
279	4	117	3.78917
279	4	117	3.79
280	4	116	3.79083
280	4	116	3.79167
280	4	116	3.7925
280	4	116	3.79333
280	4	116	3.79417
280	4	116	3.795
280	4	116	3.79583
280	4	116	3.79667
280	4	116	3.7975
280	4	116	3.79833
280	4	116	3.79917
280	4	116	3.8
280	4	116	3.80083
280	4	116	3.80167
280	4	116	3.8025
280	4	116	3.80333
280	4	116	3.80417
280	4	116	3.805
280	4	116	3.80583
280	4	116	3.80667
280	4	116	3.8075
280	4	116	3.80833
280	4	116	3.80917
280	4	116	3.81
280	4	116	3.81083
280	4	116	3.81167
280	4	116	3.8125
280	4	116	3.81333
280	4	116	3.81417
280	4	116	3.815
280	4	116	3.81583
280	4	116	3.81667
280	4	116	3.8175
280	4	116	3.81833
280	4	116	3.81917
280	4	116	3.82
280	4	116	3.82083
280	4	116	3.82167
280	4	116	3.8225
280	4	116	3.82333
280	4	116	3.82417
280	4	116	3.825
280	4	116	3.82583
280	4	116	3.82667
280	4	116	3.8275
280	4	116	3.82833
280	4	116	3.82917
280	4	116	3.83
280	4	116	3.83083
280	4	116	3.83167
280	4	116	3.8325
280	4	116	3.83333
280	4	116	3.83417
281	4	115	3.835
281	4	115	3.83583
281	4	115	3.83667
281	4	115	3.8375
281	4	115	3.83833
281	4	115	3.83917
282	4	114	3.84
282	4	114	3.84083
282	4	114	3.84167
282	4	114	3.8425
282	4	114	3.84333
282	4	114	3.84417
282	4	114	3.845
282	4	114	3.84583
282	4	114	3.84667
282	4	114	3.8475
282	4	114	3.84833
282	4	114	3.84917
282	4	114	3.85
282	4	114	3.85083
282	4	114	3.85167
282	4	114	3.8525
282	4	114	3.85333
282	4	114	3.85417
283	4	113	3.855
283	4	113	3.85583
283	4	113	3.85667
283	4	113	3.8575
283	4	113	3.85833
283	4	113	3.85917
283	4	113	3.86
283	4	113	3.86083
283	4	113	3.86167
283	4	113	3.8625
283	3	114	3.86333
283	3	114	3.86417
283	3	114	3.865
283	3	114	3.86583
283	3	114	3.86667
283	3	114	3.8675
283	3	114	3.86833
283	3	114	3.86917
283	3	114	3.87
284	3	113	3.87083
284	3	113	3.87167
284	3	113	3.8725
284	3	113	3.87333
284	3	113	3.87417
284	3	113	3.875
284	3	113	3.87583
284	3	113	3.87667
284	3	113	3.8775
284	3	113	3.87833
284	3	113	3.87917
284	3	113	3.88
284	3	113	3.88083
284	3	113	3.88167
284	3	113	3.8825
284	3	113	3.88333
284	3	113	3.88417
284	3	113	3.885
284	3	113	3.88583
284	3	113	3.88667
284	3	113	3.8875
284	3	113	3.88833
284	3	113	3.88917
284	3	113	3.89
284	3	113	3.89083
284	3	113	3.89167
284	3	113	3.8925
285	3	112	3.89333
285	3	112	3.89417
285	3	112	3.895
285	3	112	3.89583
285	3	112	3.89667
285	3	112	3.8975
285	3	112	3.89833
285	3	112	3.89917
285	3	112	3.9
285	3	112	3.90083
285	3	112	3.90167
286	3	111	3.9025
287	3	110	3.90333
287	3	110	3.90417
287	3	110	3.905
287	3	110	3.90583
287	3	110	3.90667
287	3	110	3.9075
287	3	110	3.90833
287	3	110	3.90917
287	3	110	3.91
287	3	110	3.91083
287	3	110	3.91167
287	3	110	3.9125
287	3	110	3.91333
287	3	110	3.91417
287	3	110	3.915
287	3	110	3.91583
287	3	110	3.91667
287	3	110	3.9175
287	3	110	3.91833
287	3	110	3.91917
287	3	110	3.92
287	3	110	3.92083
287	3	110	3.92167
287	3	110	3.9225
287	3	110	3.92333
287	3	110	3.92417
287	3	110	3.925
287	3	110	3.92583
287	3	110	3.92667
287	3	110	3.9275
287	3	110	3.92833
287	3	110	3.92917
287	3	110	3.93
287	3	110	3.93083
287	3	110	3.93167
287	3	110	3.9325
287	3	110	3.93333
287	3	110	3.93417
287	3	110	3.935
287	3	110	3.93583
287	3	110	3.93667
287	3	110	3.9375
286	4	110	3.93833
286	4	110	3.93917
286	4	110	3.94
286	4	110	3.94083
286	4	110	3.94167
286	4	110	3.9425
286	4	110	3.94333
286	4	110	3.94417
286	4	110	3.945
286	4	110	3.94583
286	4	110	3.94667
286	4	110	3.9475
286	4	110	3.94833
286	4	110	3.94917
286	4	110	3.95
286	4	110	3.95083
286	4	110	3.95167
286	4	110	3.9525
286	4	110	3.95333
286	4	110	3.95417
286	4	110	3.955
286	4	110	3.95583
286	4	110	3.95667
286	4	110	3.9575
286	4	110	3.95833
286	4	110	3.95917
286	4	110	3.96
286	4	110	3.96083
286	4	110	3.96167
286	4	110	3.9625
286	4	110	3.96333
287	4	109	3.96417
287	4	109	3.965
287	4	109	3.96583
287	4	109	3.96667
287	4	109	3.9675
287	4	109	3.96833
288	4	108	3.96917
288	4	108	3.97
288	4	108	3.97083
288	4	108	3.97167
288	4	108	3.9725
288	4	108	3.97333
288	4	108	3.97417
288	4	108	3.975
288	4	108	3.97583
288	4	108	3.97667
288	4	108	3.9775
288	4	108	3.97833
289	4	107	3.97917
289	4	107	3.98
289	4	107	3.98083
288	5	107	3.98167
288	5	107	3.9825
288	5	107	3.98333
288	5	107	3.98417
288	5	107	3.985
288	5	107	3.98583
288	5	107	3.98667
288	5	107	3.9875
288	5	107	3.98833
288	5	107	3.98917
288	5	107	3.99
288	5	107	3.99083
288	5	107	3.99167
288	5	107	3.9925
288	5	107	3.99333
288	5	107	3.99417
288	5	107	3.995
288	5	107	3.99583
288	5	107	3.99667
288	5	107	3.9975
288	5	107	3.99833
288	5	107	3.99917
288	5	107	4
288	5	107	4.00083
288	5	107	4.00167
288	5	107	4.0025
288	5	107	4.00333
288	5	107	4.00417
288	4	108	4.005
288	4	108	4.00583
288	4	108	4.00667
288	4	108	4.0075
288	4	108	4.00833
288	4	108	4.00917
288	4	108	4.01
288	4	108	4.01083
288	4	108	4.01167
288	4	108	4.0125
288	4	108	4.01333
288	4	108	4.01417
288	4	108	4.015
288	4	108	4.01583
288	4	108	4.01667
288	4	108	4.0175
288	4	108	4.01833
288	4	108	4.01917
288	4	108	4.02
288	4	108	4.02083
288	4	108	4.02167
288	4	108	4.0225
288	4	108	4.02333
288	4	108	4.02417
288	4	108	4.025
288	4	108	4.02583
288	4	108	4.02667
288	4	108	4.0275
288	4	108	4.02833
288	4	108	4.02917
288	4	108	4.03
288	4	108	4.03083
288	4	108	4.03167
288	4	108	4.0325
288	4	108	4.03333
288	4	108	4.03417
288	4	108	4.035
288	4	108	4.03583
288	4	108	4.03667
288	4	108	4.0375
288	4	108	4.03833
288	4	108	4.03917
288	4	108	4.04
288	4	108	4.04083
288	4	108	4.04167
288	4	108	4.0425
288	4	108	4.04333
288	4	108	4.04417
288	4	108	4.045
288	4	108	4.04583
287	5	108	4.04667
287	5	108	4.0475
287	5	108	4.04833
286	6	108	4.04917
286	6	108	4.05
286	6	108	4.05083
286	6	108	4.05167
286	5	109	4.0525
286	5	109	4.05333
286	5	109	4.05417
286	5	109	4.055
286	5	109	4.05583
286	5	109	4.05667
286	5	109	4.0575
286	5	109	4.05833
286	5	109	4.05917
286	5	109	4.06
286	5	109	4.06083
286	5	109	4.06167
286	5	109	4.0625
286	5	109	4.06333
286	5	109	4.06417
286	5	109	4.065
286	5	109	4.06583
286	4	110	4.06667
286	4	110	4.0675
286	4	110	4.06833
286	4	110	4.06917
286	4	110	4.07
286	4	110	4.07083
286	4	110	4.07167
286	4	110	4.0725
286	4	110	4.07333
286	4	110	4.07417
286	4	110	4.075
286	4	110	4.07583
286	4	110	4.07667
286	4	110	4.0775
286	4	110	4.07833
286	4	110	4.07917
286	4	110	4.08
286	4	110	4.08083
286	4	110	4.08167
286	4	110	4.0825
286	4	110	4.08333
286	4	110	4.08417
287	4	109	4.085
287	4	109	4.08583
287	4	109	4.08667
287	4	109	4.0875
287	4	109	4.08833
287	4	109	4.08917
287	4	109	4.09
287	4	109	4.09083
287	4	109	4.09167
287	4	109	4.0925
287	4	109	4.09333
287	4	109	4.09417
287	4	109	4.095
287	4	109	4.09583
287	4	109	4.09667
287	4	109	4.0975
287	4	109	4.09833
288	4	108	4.09917
288	4	108	4.1
288	4	108	4.10083
288	4	108	4.10167
288	4	108	4.1025
288	4	108	4.10333
288	4	108	4.10417
288	4	108	4.105
288	4	108	4.10583
288	4	108	4.10667
288	4	108	4.1075
288	4	108	4.10833
288	4	108	4.10917
288	4	108	4.11
288	4	108	4.11083
288	4	108	4.11167
288	4	108	4.1125
288	4	108	4.11333
288	4	108	4.11417
288	4	108	4.115
288	4	108	4.11583
288	4	108	4.11667
288	4	108	4.1175
288	4	108	4.11833
288	4	108	4.11917
289	4	107	4.12
289	4	107	4.12083
289	4	107	4.12167
289	4	107	4.1225
289	4	107	4.12333
289	4	107	4.12417
289	4	107	4.125
289	4	107	4.12583
289	4	107	4.12667
289	4	107	4.1275
289	4	107	4.12833
289	4	107	4.12917
289	4	107	4.13
289	4	107	4.13083
289	4	107	4.13167
289	4	107	4.1325
289	4	107	4.13333
289	4	107	4.13417
289	4	107	4.135
289	4	107	4.13583
289	4	107	4.13667
289	4	107	4.1375
289	4	107	4.13833
289	4	107	4.13917
289	4	107	4.14
288	5	107	4.14083
288	5	107	4.14167
288	5	107	4.1425
288	5	107	4.14333
288	5	107	4.14417
288	5	107	4.145
288	5	107	4.14583
288	5	107	4.14667
288	5	107	4.1475
288	5	107	4.14833
288	5	107	4.14917
288	5	107	4.15
288	5	107	4.15083
288	5	107	4.15167
288	5	107	4.1525
288	5	107	4.15333
288	5	107	4.15417
288	5	107	4.155
288	5	107	4.15583
288	5	107	4.15667
288	5	107	4.1575
288	5	107	4.15833
288	5	107	4.15917
288	5	107	4.16
288	5	107	4.16083
288	5	107	4.16167
288	5	107	4.1625
288	5	107	4.16333
288	5	107	4.16417
288	5	107	4.165
288	5	107	4.16583
288	5	107	4.16667
288	5	107	4.1675
288	5	107	4.16833
288	5	107	4.16917
288	5	107	4.17
288	5	107	4.17083
288	5	107	4.17167
288	5	107	4.1725
289	5	106	4.17333
289	5	106	4.17417
289	5	106	4.175
289	5	106	4.17583
289	5	106	4.17667
289	5	106	4.1775
289	5	106	4.17833
289	5	106	4.17917
289	5	106	4.18
289	5	106	4.18083
289	5	106	4.18167
289	5	106	4.1825
289	5	106	4.18333
289	5	106	4.18417
289	5	106	4.185
289	5	106	4.18583
289	5	106	4.18667
289	5	106	4.1875
289	5	106	4.18833
289	5	106	4.18917
290	5	105	4.19
290	5	105	4.19083
290	5	105	4.19167
290	5	105	4.1925
290	5	105	4.19333
290	5	105	4.19417
290	5	105	4.195
290	5	105	4.19583
290	5	105	4.19667
290	5	105	4.1975
290	5	105	4.19833
290	5	105	4.19917
290	5	105	4.2
290	5	105	4.20083
290	5	105	4.20167
290	5	105	4.2025
290	5	105	4.20333
290	5	105	4.20417
290	5	105	4.205
290	5	105	4.20583
290	5	105	4.20667
290	5	105	4.2075
290	5	105	4.20833
290	5	105	4.20917
290	5	105	4.21
290	5	105	4.21083
290	5	105	4.21167
290	5	105	4.2125
290	5	105	4.21333
290	5	105	4.21417
290	5	105	4.215
290	5	105	4.21583
290	5	105	4.21667
290	5	105	4.2175
290	5	105	4.21833
290	5	105	4.21917
290	5	105	4.22
290	5	105	4.22083
290	5	105	4.22167
290	5	105	4.2225
290	5	105	4.22333
290	5	105	4.22417
290	5	105	4.225
290	5	105	4.22583
290	5	105	4.22667
290	5	105	4.2275
290	5	105	4.22833
290	5	105	4.22917
290	5	105	4.23
290	5	105	4.23083
290	5	105	4.23167
290	5	105	4.2325
290	5	105	4.23333
290	5	105	4.23417
290	5	105	4.235
290	5	105	4.23583
290	5	105	4.23667
290	5	105	4.2375
290	5	105	4.23833
290	5	105	4.23917
290	5	105	4.24
290	5	105	4.24083
290	5	105	4.24167
291	5	104	4.2425
291	5	104	4.24333
291	5	104	4.24417
291	5	104	4.245
291	5	104	4.24583
291	5	104	4.24667
291	5	104	4.2475
291	5	104	4.24833
291	5	104	4.24917
291	5	104	4.25
291	5	104	4.25083
292	5	103	4.25167
292	5	103	4.2525
292	5	103	4.25333
292	5	103	4.25417
292	5	103	4.255
292	5	103	4.25583
292	5	103	4.25667
292	4	104	4.2575
292	4	104	4.25833
292	4	104	4.25917
292	4	104	4.26
292	4	104	4.26083
292	4	104	4.26167
292	4	104	4.2625
292	4	104	4.26333
293	4	103	4.26417
293	4	103	4.265
293	4	103	4.26583
293	4	103	4.26667
293	4	103	4.2675
293	4	103	4.26833
293	4	103	4.26917
293	4	103	4.27
293	4	103	4.27083
293	4	103	4.27167
293	4	103	4.2725
293	4	103	4.27333
293	4	103	4.27417
293	4	103	4.275
293	4	103	4.27583
293	4	103	4.27667
293	4	103	4.2775
293	4	103	4.27833
294	4	102	4.27917
294	4	102	4.28
295	4	101	4.28083
295	4	101	4.28167
295	4	101	4.2825
296	4	100	4.28333
296	4	100	4.28417
296	4	100	4.285
296	4	100	4.28583
296	4	100	4.28667
296	4	100	4.2875
297	4	99	4.28833
297	4	99	4.28917
297	4	99	4.29
297	4	99	4.29083
297	4	99	4.29167
297	4	99	4.2925
297	4	99	4.29333
297	4	99	4.29417
297	4	99	4.295
297	4	99	4.29583
297	4	99	4.29667
296	5	99	4.2975
296	5	99	4.29833
296	5	99	4.29917
296	5	99	4.3
296	5	99	4.30083
296	5	99	4.30167
296	5	99	4.3025
296	5	99	4.30333
296	5	99	4.30417
296	5	99	4.305
296	5	99	4.30583
296	5	99	4.30667
296	5	99	4.3075
296	5	99	4.30833
296	5	99	4.30917
296	5	99	4.31
297	5	98	4.31083
297	5	98	4.31167
297	5	98	4.3125
297	5	98	4.31333
297	5	98	4.31417
297	5	98	4.315
297	5	98	4.31583
297	5	98	4.31667
297	5	98	4.3175
297	5	98	4.31833
297	5	98	4.31917
297	5	98	4.32
297	5	98	4.32083
297	5	98	4.32167
297	5	98	4.3225
297	5	98	4.32333
297	5	98	4.32417
297	5	98	4.325
297	5	98	4.32583
297	5	98	4.32667
297	5	98	4.3275
297	5	98	4.32833
297	5	98	4.32917
297	5	98	4.33
297	5	98	4.33083
297	5	98	4.33167
297	5	98	4.3325
297	5	98	4.33333
297	5	98	4.33417
297	5	98	4.335
297	5	98	4.33583
297	5	98	4.33667
297	4	99	4.3375
297	4	99	4.33833
297	4	99	4.33917
297	4	99	4.34
297	4	99	4.34083
297	4	99	4.34167
297	4	99	4.3425
297	4	99	4.34333
297	4	99	4.34417
297	4	99	4.345
297	4	99	4.34583
297	4	99	4.34667
297	4	99	4.3475
297	4	99	4.34833
297	4	99	4.34917
297	4	99	4.35
297	4	99	4.35083
297	4	99	4.35167
297	4	99	4.3525
297	4	99	4.35333
297	4	99	4.35417
297	4	99	4.355
297	4	99	4.35583
297	4	99	4.35667
297	4	99	4.3575
297	4	99	4.35833
297	4	99	4.35917
297	4	99	4.36
297	4	99	4.36083
297	4	99	4.36167
297	4	99	4.3625
297	4	99	4.36333
297	4	99	4.36417
297	4	99	4.365
297	4	99	4.36583
297	4	99	4.36667
297	4	99	4.3675
297	4	99	4.36833
297	4	99	4.36917
297	4	99	4.37
297	4	99	4.37083
297	4	99	4.37167
297	4	99	4.3725
297	4	99	4.37333
297	4	99	4.37417
297	4	99	4.375
297	4	99	4.37583
297	4	99	4.37667
297	4	99	4.3775
297	4	99	4.37833
297	4	99	4.37917
297	4	99	4.38
297	4	99	4.38083
297	4	99	4.38167
297	4	99	4.3825
298	4	98	4.38333
298	4	98	4.38417
298	4	98	4.385
298	4	98	4.38583
298	3	99	4.38667
298	3	99	4.3875
298	3	99	4.38833
299	3	98	4.38917
299	3	98	4.39
299	3	98	4.39083
299	3	98	4.39167
299	3	98	4.3925
299	3	98	4.39333
299	3	98	4.39417
299	3	98	4.395
299	3	98	4.39583
299	3	98	4.39667
299	3	98	4.3975
299	3	98	4.39833
299	3	98	4.39917
300	3	97	4.4
300	3	97	4.40083
300	3	97	4.40167
300	3	97	4.4025
300	3	97	4.40333
300	3	97	4.40417
300	3	97	4.405
300	3	97	4.40583
300	3	97	4.40667
300	3	97	4.4075
300	3	97	4.40833
300	3	97	4.40917
300	3	97	4.41
300	3	97	4.41083
300	3	97	4.41167
301	3	96	4.4125
301	3	96	4.41333
301	3	96	4.41417
301	3	96	4.415
301	3	96	4.41583
301	3	96	4.41667
301	3	96	4.4175
301	3	96	4.41833
301	3	96	4.41917
301	3	96	4.42
301	3	96	4.42083
300	4	96	4.42167
300	4	96	4.4225
300	4	96	4.42333
300	4	96	4.42417
300	4	96	4.425
300	4	96	4.42583
300	4	96	4.42667
300	4	96	4.4275
300	4	96	4.42833
300	4	96	4.42917
300	4	96	4.43
300	4	96	4.43083
300	4	96	4.43167
300	4	96	4.4325
300	4	96	4.43333
300	4	96	4.43417
300	4	96	4.435
300	4	96	4.43583
300	4	96	4.43667
301	4	95	4.4375
301	4	95	4.43833
301	4	95	4.43917
301	4	95	4.44
300	5	95	4.44083
300	5	95	4.44167
300	5	95	4.4425
300	5	95	4.44333
300	5	95	4.44417
301	5	94	4.445
301	5	94	4.44583
301	5	94	4.44667
301	5	94	4.4475
301	5	94	4.44833
301	4	95	4.44917
301	4	95	4.45
302	4	94	4.45083
302	4	94	4.45167
302	4	94	4.4525
302	4	94	4.45333
302	4	94	4.45417
302	4	94	4.455
302	4	94	4.45583
302	4	94	4.45667
302	4	94	4.4575
302	4	94	4.45833
302	4	94	4.45917
302	4	94	4.46
302	4	94	4.46083
302	4	94	4.46167
302	4	94	4.4625
302	4	94	4.46333
302	4	94	4.46417
302	4	94	4.465
302	4	94	4.46583
302	4	94	4.46667
302	4	94	4.4675
303	4	93	4.46833
303	4	93	4.46917
304	4	92	4.47
304	4	92	4.47083
304	4	92	4.47167
304	4	92	4.4725
304	4	92	4.47333
304	4	92	4.47417
304	4	92	4.475
304	4	92	4.47583
304	4	92	4.47667
304	4	92	4.4775
304	4	92	4.47833
304	4	92	4.47917
304	4	92	4.48
304	4	92	4.48083
304	4	92	4.48167
305	4	91	4.4825
305	4	91	4.48333
305	4	91	4.48417
305	4	91	4.485
305	4	91	4.48583
305	4	91	4.48667
305	4	91	4.4875
305	4	91	4.48833
305	4	91	4.48917
305	4	91	4.49
305	4	91	4.49083
305	4	91	4.49167
306	4	90	4.4925
306	4	90	4.49333
306	4	90	4.49417
306	4	90	4.495
307	4	89	4.49583
307	4	89	4.49667
307	4	89	4.4975
307	4	89	4.49833
307	4	89	4.49917
307	4	89	4.5
307	4	89	4.50083
307	4	89	4.50167
307	4	89	4.5025
307	4	89	4.50333
307	4	89	4.50417
307	4	89	4.505
307	4	89	4.50583
307	4	89	4.50667
307	4	89	4.5075
307	4	89	4.50833
307	4	89	4.50917
307	4	89	4.51
307	4	89	4.51083
307	4	89	4.51167
307	4	89	4.5125
307	3	90	4.51333
307	3	90	4.51417
307	3	90	4.515
307	3	90	4.51583
307	3	90	4.51667
307	3	90	4.5175
307	3	90	4.51833
307	3	90	4.51917
308	3	89	4.52
308	3	89	4.52083
308	3	89	4.52167
308	3	89	4.5225
308	3	89	4.52333
308	3	89	4.52417
308	3	89	4.525
308	3	89	4.52583
308	3	89	4.52667
308	3	89	4.5275
308	3	89	4.52833
308	3	89	4.52917
308	3	89	4.53
308	3	89	4.53083
308	3	89	4.53167
308	3	89	4.5325
308	3	89	4.53333
308	3	89	4.53417
308	3	89	4.535
308	3	89	4.53583
308	3	89	4.53667
308	3	89	4.5375
308	3	89	4.53833
308	3	89	4.53917
308	3	89	4.54
309	3	88	4.54083
309	3	88	4.54167
309	3	88	4.5425
309	3	88	4.54333
309	3	88	4.54417
309	3	88	4.545
309	3	88	4.54583
309	3	88	4.54667
309	3	88	4.5475
309	3	88	4.54833
309	3	88	4.54917
310	3	87	4.55
310	3	87	4.55083
310	3	87	4.55167
310	3	87	4.5525
310	3	87	4.55333
310	3	87	4.55417
310	3	87	4.555
310	3	87	4.55583
310	3	87	4.55667
310	3	87	4.5575
310	3	87	4.55833
310	3	87	4.55917
310	3	87	4.56
310	3	87	4.56083
310	3	87	4.56167
310	3	87	4.5625
310	3	87	4.56333
310	3	87	4.56417
311	3	86	4.565
311	3	86	4.56583
312	3	85	4.56667
312	3	85	4.5675
312	3	85	4.56833
312	3	85	4.56917
312	3	85	4.57
312	3	85	4.57083
312	3	85	4.57167
312	3	85	4.5725
