S	I	R	e	d	dI	f	t
176.302	11.4887	46.9295	0.103277	0.093888	0.459549	0	9.52
175.894	11.4848	46.8914	0.103079	0.093708	0.459394	0	9.56
175.486	11.4804	46.8538	0.102881	0.093528	0.459217	0	9.6
175.078	11.4754	46.8166	0.102683	0.0933482	0.459018	0	9.64
174.671	11.4699	46.7797	0.102485	0.0931684	0.458797	0	9.68
174.265	11.4638	46.7431	0.102287	0.0929886	0.458554	0	9.72
173.859	11.4572	46.7067	0.10209	0.092809	0.458289	0	9.76
173.453	11.45	46.6705	0.101892	0.0926295	0.458002	0	9.8
173.048	11.4423	46.6345	0.101695	0.0924501	0.457694	0	9.84
172.644	11.4341	46.5985	0.101498	0.0922708	0.457364	0	9.88
172.241	11.4253	46.5627	0.101301	0.0920916	0.457012	0	9.92
171.839	11.416	46.5268	0.101104	0.0919126	0.456639	0	9.96
171.437	11.4061	46.4909	0.100907	0.0917337	0.456245	0	10
171.037	11.3958	46.4549	0.10071	0.0915549	0.45583	0	10.04
170.637	11.3849	46.4188	0.100514	0.0913764	0.455395	0	10.08
170.239	11.3735	46.3826	0.100318	0.091198	0.454939	0	10.12
169.842	11.3616	46.3462	0.100122	0.0910197	0.454462	0	10.16
169.446	11.3491	46.3095	0.0999259	0.0908417	0.453966	0	10.2
169.051	11.3362	46.2726	0.0997303	0.0906639	0.453449	0	10.24
168.657	11.3228	46.2354	0.0995349	0.0904862	0.452914	0	10.28
168.265	11.309	46.1979	0.0993397	0.0903088	0.452359	0	10.32
167.874	11.2946	46.16	0.0991448	0.0901316	0.451785	0	10.36
167.485	11.2798	46.1217	0.0989501	0.0899546	0.451192	0	10.4
167.097	11.2645	46.083	0.0987557	0.0897779	0.450581	0	10.44
166.711	11.2488	46.0439	0.0985615	0.0896014	0.449953	0	10.48
166.326	11.2327	46.0043	0.0983676	0.0894251	0.449306	0	10.52
165.942	11.2161	45.9642	0.098174	0.0892491	0.448642	0	10.56
165.561	11.199	45.9236	0.0979807	0.0890733	0.447962	0	10.6
165.181	11.1816	45.8824	0.0977877	0.0888979	0.447265	0	10.64
164.802	11.1638	45.8407	0.0975949	0.0887227	0.446552	0	10.68
164.425	11.1456	45.7984	0.0974025	0.0885477	0.445823	0	10.72
164.05	11.127	45.7555	0.0972104	0.0883731	0.445078	0	10.76
163.677	11.108	45.712	0.0970186	0.0881988	0.444319	0	10.8
163.305	11.0886	45.6678	0.0968272	0.0880247	0.443545	0	10.84
162.936	11.0689	45.623	0.0966361	0.087851	0.442757	0	10.88
162.568	11.0489	45.5775	0.0964453	0.0876776	0.441955	0	10.92
162.201	11.0285	45.5313	0.0962549	0.0875044	0.44114	0	10.96
161.837	11.0078	45.4845	0.0960648	0.0873317	0.440312	0	11
161.474	10.9868	45.4369	0.0958751	0.0871592	0.439472	0	11.04
161.114	10.9655	45.3886	0.0956858	0.0869871	0.438619	0	11.08
160.755	10.9439	45.3396	0.0954968	0.0868153	0.437755	0	11.12
160.398	10.922	45.2899	0.0953082	0.0866438	0.436879	0	11.16
160.043	10.8998	45.2394	0.09512	0.0864727	0.435993	0	11.2
159.689	10.8774	45.1882	0.0949321	0.0863019	0.435096	0	11.24
159.338	10.8547	45.1362	0.0947447	0.0861315	0.434189	0	11.28
158.988	10.8318	45.0835	0.0945576	0.0859615	0.433273	0	11.32
158.641	10.8087	45.03	0.094371	0.0857918	0.432347	0	11.36
158.295	10.7853	44.9758	0.0941847	0.0856225	0.431413	0	11.4
157.951	10.7618	44.9208	0.0939989	0.0854535	0.43047	0	11.44
157.609	10.738	44.865	0.0938134	0.0852849	0.42952	0	11.48
157.269	10.714	44.8085	0.0936284	0.0851167	0.428562	0	11.52
156.931	10.6899	44.7512	0.0934438	0.0849489	0.427597	0	11.56
156.595	10.6656	44.6931	0.0932596	0.0847814	0.426625	0	11.6
156.26	10.6412	44.6343	0.0930758	0.0846144	0.425647	0	11.64
155.928	10.6166	44.5747	0.0928925	0.0844477	0.424663	0	11.68
155.597	10.5918	44.5144	0.0927095	0.0842814	0.423674	0	11.72
155.268	10.567	44.4534	0.092527	0.0841155	0.422679	0	11.76
154.941	10.542	44.3916	0.092345	0.08395	0.42168	0	11.8
154.616	10.5169	44.329	0.0921633	0.0837849	0.420676	0	11.84
154.293	10.4917	44.2657	0.0919822	0.0836201	0.419669	0	11.88
153.971	10.4664	44.2018	0.0918014	0.0834558	0.418657	0	11.92
153.652	10.4411	44.1371	0.0916211	0.0832919	0.417643	0	11.96
153.334	10.4156	44.0716	0.0914412	0.0831284	0.416625	0	12
153.017	10.3901	44.0055	0.0912618	0.0829652	0.415605	0	12.04
152.703	10.3646	43.9387	0.0910828	0.0828025	0.414583	0	12.08
152.39	10.339	43.8713	0.0909042	0.0826402	0.413559	0	12.12
152.079	10.3133	43.8031	0.0907261	0.0824783	0.412533	0	12.16
151.77	10.2876	43.7343	0.0905484	0.0823168	0.411506	0	12.2
151.462	10.2619	43.6649	0.0903712	0.0821556	0.410477	0	12.24
151.156	10.2362	43.5948	0.0901944	0.0819949	0.409449	0	12.28
150.852	10.2105	43.5241	0.0900181	0.0818346	0.408419	0	12.32
150.549	10.1848	43.4528	0.0898422	0.0816747	0.40739	0	12.36
150.248	10.159	43.3809	0.0896668	0.0815153	0.406361	0	12.4
149.949	10.1333	43.3084	0.0894918	0.0813562	0.405333	0	12.44
149.651	10.1076	43.2353	0.0893172	0.0811975	0.404305	0	12.48
149.354	10.0819	43.1617	0.0891431	0.0810392	0.403278	0	12.52
149.06	10.0563	43.0875	0.0889695	0.0808813	0.402252	0	12.56
148.766	10.0307	43.0128	0.0887963	0.0807239	0.401228	0	12.6
148.474	10.0051	42.9376	0.0886235	0.0805668	0.400206	0	12.64
148.184	9.97964	42.8619	0.0884512	0.0804101	0.399185	0	12.68
147.895	9.95418	42.7856	0.0882793	0.0802539	0.398167	0	12.72
147.607	9.92878	42.7089	0.0881078	0.080098	0.397151	0	12.76
147.321	9.90345	42.6318	0.0879368	0.0799426	0.396138	0	12.8
147.036	9.87819	42.5542	0.0877663	0.0797875	0.395128	0	12.84
146.753	9.853	42.4762	0.0875961	0.0796328	0.39412	0	12.88
146.471	9.8279	42.3977	0.0874264	0.0794786	0.393116	0	12.92
146.19	9.80287	42.3189	0.0872572	0.0793247	0.392115	0	12.96
145.911	9.77794	42.2396	0.0870883	0.0791712	0.391118	0	13
145.632	9.75309	42.16	0.08692	0.0790181	0.390124	0	13.04
145.355	9.72835	42.08	0.086752	0.0788654	0.389134	0	13.08
145.079	9.7037	41.9997	0.0865844	0.0787131	0.388148	0	13.12
144.805	9.67915	41.9191	0.0864173	0.0785612	0.387166	0	13.16
144.531	9.65471	41.8381	0.0862506	0.0784097	0.386189	0	13.2
144.259	9.63039	41.7569	0.0860844	0.0782585	0.385215	0	13.24
143.988	9.60617	41.6754	0.0859185	0.0781078	0.384247	0	13.28
143.718	9.58207	41.5936	0.0857531	0.0779574	0.383283	0	13.32
143.449	9.55809	41.5115	0.0855881	0.0778074	0.382324	0	13.36
143.181	9.53423	41.4292	0.0854235	0.0776577	0.381369	0	13.4
142.914	9.51049	41.3467	0.0852593	0.0775085	0.38042	0	13.44
142.648	9.48688	41.264	0.0850956	0.0773596	0.379475	0	13.48
142.383	9.4634	41.1811	0.0849322	0.0772111	0.378536	0	13.52
142.119	9.44005	41.098	0.0847692	0.0770629	0.377602	0	13.56
